QGPIORecord, QRC v6.1.0, 21-12-2023 @ 11:43:59, Windows 10 Version 2009, 10.0.22621, x86_64,,,,,,,
Time, x1, x2, x3, P11, P12, P13, P22, P23, P33, y1, y2, ValueIn11
143554,0.361437,-2.28E-25,3.54E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143563,0.361437,-2.14E-25,3.32E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143574,0.361437,-2.01E-25,3.11E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143584,0.361437,-1.88E-25,2.92E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143594,0.361437,-1.76E-25,2.74E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143603,0.361437,-1.65E-25,2.56E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143613,0.361437,-1.55E-25,2.40E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143624,0.361437,-1.45E-25,2.25E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143634,0.361437,-1.36E-25,2.11E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143643,0.361437,-1.28E-25,1.98E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143653,0.361437,-1.20E-25,1.86E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143664,0.361437,-1.12E-25,1.74E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143674,0.361437,-1.05E-25,1.63E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143684,0.361437,-9.87E-26,1.53E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143693,0.361437,-9.26E-26,1.44E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143704,0.361437,-8.68E-26,1.35E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
143714,0.361437,-8.14E-26,1.26E-24,1.00E-05,0,0,0.000106663,0.000103278,0.00170081,0.361437,0,0
