QGPIORecord, QRC v6.1.0, 20-12-2023 @ 16:45:22, Windows 10 Version 2009, 10.0.22621, x86_64
Time, ValueIn0, ValueIn1, ValueIn2, ValueIn3, ValueIn4, ValueIn5, ValueIn6, ValueIn7x, ValueIn8, ValueIn9, ValueIn10, ValueIn11
1961661, 5.67015, 5.45014, 0.529641, 0.540159, 9.47036, 9.45984, 10, 0, 0, 0, 0, 0
1961670, 5.18637, 5.2057, -0.171608, 0.17551, 10.1716, 9.82449, 10, 0, 0, 0, 0, 0
1961680, 5.43168, 4.95975, 0.17551, -0.161089, 9.82449, 10.1611, 10, 0, 0, 0, 0, 0
1961691, 5.44559, 4.94962, 0.179017, -0.161089, 9.82098, 10.1611, 10, 0, 0, 0, 0, 0
1961701, 5.2137, 5.19916, -0.15057, 0.179017, 10.1506, 9.82098, 10, 0, 0, 0, 0, 0
1961710, 5.19104, 5.22112, -0.168101, 0.193042, 10.1681, 9.80696, 10, 0, 0, 0, 0, 0
1961720, 5.17761, 4.94683, -0.171608, -0.182126, 10.1716, 10.1821, 10, 0, 0, 0, 0, 0
1961731, 5.43328, 4.68641, 0.189535, -0.508206, 9.81046, 10.5082, 10, 0, 0, 0, 0, 0
1961741, 5.45069, 5.19252, 0.196548, 0.196548, 9.80345, 9.80345, 10, 0, 0, 0, 0, 0
1961751, 5.1785, 5.17811, -0.189138, 0.161486, 10.1891, 9.83851, 10, 0, 0, 0, 0, 0
1961760, 5.4408, 4.95269, 0.182523, -0.147064, 9.81748, 10.1471, 10, 0, 0, 0, 0, 0
1961771, 5.44999, 4.91935, 0.179017, -0.17862, 9.82098, 10.1786, 10, 0, 0, 0, 0, 0
1961781, 5.22328, 4.93221, -0.143558, -0.147064, 10.1436, 10.1471, 10, 0, 0, 0, 0, 0
1961791, 5.18295, 5.16389, -0.185633, 0.168498, 10.1856, 9.8315, 10, 0, 0, 0, 0, 0
1961800, 5.45325, 5.1852, 0.196548, 0.182523, 9.80345, 9.81748, 10, 0, 0, 0, 0, 0
1961810, 5.19401, 4.9263, -0.171608, -0.171608, 10.1716, 10.1716, 10, 0, 0, 0, 0, 0
1961821, 5.20107, 4.93157, -0.147064, -0.15057, 10.1471, 10.1506, 10, 0, 0, 0, 0, 0
1961831, 5.17345, 4.90603, -0.171608, -0.171608, 10.1716, 10.1716, 10, 0, 0, 0, 0, 0
1961840, 5.14426, 5.14956, -0.196151, 0.161486, 10.1962, 9.83851, 10, 0, 0, 0, 0, 0
1961850, 5.17045, 4.92414, -0.143558, -0.147064, 10.1436, 10.1471, 10, 0, 0, 0, 0, 0
1961861, 5.3865, 4.88544, 0.161486, -0.185633, 9.83851, 10.1856, 10, 0, 0, 0, 0, 0
1961871, 5.17938, 4.91392, -0.133039, -0.133039, 10.133, 10.133, 10, 0, 0, 0, 0, 0
1961881, 5.39092, 4.87343, 0.164991, -0.175114, 9.83501, 10.1751, 10, 0, 0, 0, 0, 0
1961890, 5.40933, 5.12208, 0.17551, 0.164991, 9.82449, 9.83501, 10, 0, 0, 0, 0, 0
